customer_id,Total_Spending,Purchase_Frequency,Total_Quantity,Avg_Spending,Age
C102146,5.23,1,1,5.23,68.0
C102151,2700.7200000000003,1,3,2700.7200000000003,42.0
C102154,5.23,1,1,5.23,30.0
C102156,378.75,1,5,378.75,31.0
C102158,4200.0,1,2,4200.0,31.0
C102159,300.08,1,1,300.08,41.0
C102162,365.94,1,3,365.94,37.0
C102163,83.68,1,4,83.68,18.0
C102164,573.44,1,4,573.44,56.0
C102168,15004.25,1,5,15004.25,22.0
C102174,1050.0,1,1,1050.0,58.0
C102175,40.66,1,1,40.66,43.0
C102176,2700.7200000000003,1,3,2700.7200000000003,43.0
C102179,2700.7200000000003,1,3,2700.7200000000003,59.0
C102182,9602.72,1,4,9602.72,55.0
C102193,7502.0,1,5,7502.0,37.0
C102200,47.07,1,3,47.07,67.0
C102203,9602.72,1,4,9602.72,58.0
C102204,573.44,1,4,573.44,63.0
C102212,4200.0,1,2,4200.0,65.0
C102213,322.56,1,3,322.56,69.0
C102217,60.6,1,2,60.6,56.0
C102224,105.57,1,3,105.57,41.0
C102226,15.15,1,1,15.15,27.0
C102229,16800.0,1,4,16800.0,61.0
C102230,5.23,1,1,5.23,44.0
C102234,300.08,1,1,300.08,30.0
C102238,4801.28,1,4,4801.28,25.0
C102246,7502.0,1,5,7502.0,27.0
C102247,2700.7200000000003,1,3,2700.7200000000003,36.0
C102249,4801.28,1,4,4801.28,26.0
C102250,83.68,1,4,83.68,24.0
C102255,1200.32,1,2,1200.32,69.0
C102259,1200.32,1,2,1200.32,53.0
C102263,1016.5,1,5,1016.5,26.0
C102265,300.08,1,1,300.08,52.0
C102266,4801.28,1,4,4801.28,36.0
C102271,60.6,1,2,60.6,55.0
C102272,143.36,1,2,143.36,38.0
C102275,300.08,1,1,300.08,41.0
C102277,20.92,1,2,20.92,32.0
C102280,105.57,1,3,105.57,34.0
C102282,2700.7200000000003,1,3,2700.7200000000003,18.0
C102283,300.08,1,1,300.08,31.0
C102285,83.68,1,4,83.68,56.0
C102286,7502.0,1,5,7502.0,68.0
C102287,300.08,1,1,300.08,28.0
C102289,2700.7200000000003,1,3,2700.7200000000003,65.0
C102293,7502.0,1,5,7502.0,67.0
C102294,187.68,1,4,187.68,32.0
C102297,2700.7200000000003,1,3,2700.7200000000003,68.0
C102300,300.08,1,1,300.08,59.0
C102301,143.36,1,2,143.36,25.0
C102302,300.08,1,1,300.08,25.0
C102303,40.66,1,1,40.66,60.0
C102305,35.84,1,1,35.84,29.0
C102312,2700.7200000000003,1,3,2700.7200000000003,69.0
C102313,162.64,1,2,162.64,22.0
C102318,11.73,1,1,11.73,64.0
C102319,5401.53,1,3,5401.53,26.0
C102324,11.73,1,1,11.73,32.0
C102327,162.64,1,2,162.64,39.0
C102328,162.64,1,2,162.64,42.0
C102332,322.56,1,3,322.56,39.0
C102341,4801.28,1,4,4801.28,53.0
C102342,1200.32,1,2,1200.32,30.0
C102344,1200.32,1,2,1200.32,49.0
C102346,322.56,1,3,322.56,50.0
C102353,650.56,1,4,650.56,69.0
C102354,1200.32,1,2,1200.32,22.0
C102355,650.56,1,4,650.56,50.0
C102357,11.73,1,1,11.73,23.0
C102358,35.84,1,1,35.84,43.0
C102359,322.56,1,3,322.56,57.0
C102366,15004.25,1,5,15004.25,56.0
C102369,4801.28,1,4,4801.28,52.0
C102371,15004.25,1,5,15004.25,62.0
C102372,365.94,1,3,365.94,32.0
C102375,20.92,1,2,20.92,68.0
C102381,2400.68,1,2,2400.68,27.0
C102383,365.94,1,3,365.94,30.0
C102398,300.08,1,1,300.08,39.0
C102403,2700.7200000000003,1,3,2700.7200000000003,56.0
C102404,130.75,1,5,130.75,52.0
C102405,9450.0,1,3,9450.0,42.0
C102406,322.56,1,3,322.56,30.0
C102408,1200.32,1,2,1200.32,27.0
C102409,650.56,1,4,650.56,20.0
C102410,2400.68,1,2,2400.68,30.0
C102416,1200.32,1,2,1200.32,63.0
C102420,573.44,1,4,573.44,41.0
C102425,600.17,1,1,600.17,68.0
C102426,2700.7200000000003,1,3,2700.7200000000003,34.0
C102429,40.66,1,1,40.66,40.0
C102433,600.17,1,1,600.17,49.0
C102441,365.94,1,3,365.94,49.0
C102447,9602.72,1,4,9602.72,26.0
C102449,2700.7200000000003,1,3,2700.7200000000003,22.0
C102454,300.08,1,1,300.08,42.0
C102455,143.36,1,2,143.36,19.0
C102456,35.84,1,1,35.84,47.0
C102459,7502.0,1,5,7502.0,32.0
C102460,2700.7200000000003,1,3,2700.7200000000003,50.0
C102461,2700.7200000000003,1,3,2700.7200000000003,62.0
C102467,40.66,1,1,40.66,33.0
C102468,7502.0,1,5,7502.0,37.0
C102474,2400.68,1,2,2400.68,64.0
C102477,2400.68,1,2,2400.68,42.0
C102478,35.84,1,1,35.84,67.0
C102488,300.08,1,1,300.08,43.0
C102489,83.68,1,4,83.68,25.0
C102492,2700.7200000000003,1,3,2700.7200000000003,44.0
C102495,4801.28,1,4,4801.28,55.0
C102500,7502.0,1,5,7502.0,41.0
C102503,7502.0,1,5,7502.0,49.0
C102506,2700.7200000000003,1,3,2700.7200000000003,44.0
C102508,322.56,1,3,322.56,62.0
C102510,40.66,1,1,40.66,60.0
C102511,2700.7200000000003,1,3,2700.7200000000003,32.0
C102513,4801.28,1,4,4801.28,58.0
C102515,9602.72,1,4,9602.72,28.0
C102522,2700.7200000000003,1,3,2700.7200000000003,22.0
C102524,5.23,1,1,5.23,50.0
C102527,83.68,1,4,83.68,20.0
C102529,40.66,1,1,40.66,61.0
C102531,300.08,1,1,300.08,49.0
C102535,322.56,1,3,322.56,37.0
C102540,7502.0,1,5,7502.0,55.0
C102542,1016.5,1,5,1016.5,40.0
C102543,4801.28,1,4,4801.28,29.0
C102544,650.56,1,4,650.56,49.0
C102547,2700.7200000000003,1,3,2700.7200000000003,26.0
C102548,35.84,1,1,35.84,64.0
C102550,7502.0,1,5,7502.0,30.0
C102554,130.75,1,5,130.75,35.0
C102558,60.6,1,2,60.6,62.0
C102559,130.75,1,5,130.75,61.0
C102560,2700.7200000000003,1,3,2700.7200000000003,54.0
C102565,162.64,1,2,162.64,35.0
C102566,896.0,1,5,896.0,40.0
C102567,300.08,1,1,300.08,29.0
C102571,896.0,1,5,896.0,68.0
C102575,1016.5,1,5,1016.5,48.0
C102584,5.23,1,1,5.23,66.0
C102585,365.94,1,3,365.94,41.0
C102587,378.75,1,5,378.75,19.0
C102588,5.23,1,1,5.23,42.0
C102590,4200.0,1,2,4200.0,49.0
C102592,365.94,1,3,365.94,26.0
C102596,1016.5,1,5,1016.5,32.0
C102597,322.56,1,3,322.56,25.0
C102599,896.0,1,5,896.0,22.0
C102600,35.84,1,1,35.84,63.0
C102604,15.15,1,1,15.15,63.0
C102606,365.94,1,3,365.94,64.0
C102607,4200.0,1,2,4200.0,38.0
C102615,83.68,1,4,83.68,31.0
C102619,4801.28,1,4,4801.28,19.0
C102621,20.92,1,2,20.92,32.0
C102623,1200.32,1,2,1200.32,21.0
C102625,650.56,1,4,650.56,44.0
C102634,7502.0,1,5,7502.0,66.0
C102638,322.56,1,3,322.56,54.0
C102641,47.07,1,3,47.07,30.0
C102642,162.64,1,2,162.64,32.0
C102646,300.08,1,1,300.08,56.0
C102647,2700.7200000000003,1,3,2700.7200000000003,52.0
C102650,5.23,1,1,5.23,33.0
C102652,15.15,1,1,15.15,66.0
C102656,15.15,1,1,15.15,19.0
C102664,143.36,1,2,143.36,63.0
C102665,2400.68,1,2,2400.68,61.0
C102667,162.64,1,2,162.64,19.0
C102669,5401.53,1,3,5401.53,57.0
C102672,105.57,1,3,105.57,60.0
C102678,2700.7200000000003,1,3,2700.7200000000003,51.0
C102679,650.56,1,4,650.56,57.0
C102683,7502.0,1,5,7502.0,57.0
C102684,650.56,1,4,650.56,31.0
C102685,300.08,1,1,300.08,26.0
C102688,1200.32,1,2,1200.32,24.0
C102690,20.92,1,2,20.92,26.0
C102692,2400.68,1,2,2400.68,63.0
C102693,1016.5,1,5,1016.5,19.0
C102696,46.92,1,2,46.92,58.0
C102697,2700.7200000000003,1,3,2700.7200000000003,46.0
C102707,4801.28,1,4,4801.28,25.0
C102708,573.44,1,4,573.44,54.0
C102709,1200.32,1,2,1200.32,23.0
C102710,9450.0,1,3,9450.0,44.0
C102713,130.75,1,5,130.75,64.0
C102715,9602.72,1,4,9602.72,60.0
C102717,162.64,1,2,162.64,41.0
C102718,300.08,1,1,300.08,51.0
C102719,83.68,1,4,83.68,38.0
C102732,136.35000000000002,1,3,136.35000000000002,58.0
C102733,365.94,1,3,365.94,67.0
C102734,40.66,1,1,40.66,58.0
C102746,187.68,1,4,187.68,23.0
C102753,4801.28,1,4,4801.28,63.0
C102760,573.44,1,4,573.44,24.0
C102761,1200.32,1,2,1200.32,47.0
C102764,378.75,1,5,378.75,18.0
C102765,1200.32,1,2,1200.32,43.0
C102767,4200.0,1,2,4200.0,54.0
C102773,4801.28,1,4,4801.28,46.0
C102774,162.64,1,2,162.64,36.0
C102775,1016.5,1,5,1016.5,33.0
C102776,143.36,1,2,143.36,64.0
C102777,1200.32,1,2,1200.32,44.0
C102778,9602.72,1,4,9602.72,60.0
C102780,573.44,1,4,573.44,53.0
C102783,2700.7200000000003,1,3,2700.7200000000003,28.0
C102785,136.35000000000002,1,3,136.35000000000002,34.0
C102787,35.84,1,1,35.84,53.0
C102793,4801.28,1,4,4801.28,44.0
C102798,2400.68,1,2,2400.68,50.0
C102799,4801.28,1,4,4801.28,34.0
C102803,1016.5,1,5,1016.5,57.0
C102809,47.07,1,3,47.07,69.0
C102812,600.17,1,1,600.17,61.0
C102817,130.75,1,5,130.75,25.0
C102827,1050.0,1,1,1050.0,52.0
C102829,4801.28,1,4,4801.28,18.0
C102832,2700.7200000000003,1,3,2700.7200000000003,41.0
C102837,5.23,1,1,5.23,55.0
C102839,162.64,1,2,162.64,55.0
C102843,293.25,1,5,293.25,27.0
C102846,162.64,1,2,162.64,46.0
C102849,162.64,1,2,162.64,40.0
C102854,7502.0,1,5,7502.0,29.0
C102860,7502.0,1,5,7502.0,42.0
C102865,143.36,1,2,143.36,59.0
C102866,35.84,1,1,35.84,49.0
C102868,7502.0,1,5,7502.0,28.0
C102869,650.56,1,4,650.56,36.0
C102871,2400.68,1,2,2400.68,61.0
C102872,40.66,1,1,40.66,21.0
C102873,650.56,1,4,650.56,33.0
C102875,1016.5,1,5,1016.5,37.0
C102876,20.92,1,2,20.92,46.0
C102878,130.75,1,5,130.75,35.0
C102884,573.44,1,4,573.44,56.0
C102885,1016.5,1,5,1016.5,30.0
C102891,1200.32,1,2,1200.32,65.0
C102893,130.75,1,5,130.75,45.0
C102905,1200.32,1,2,1200.32,51.0
C102908,4801.28,1,4,4801.28,44.0
C102909,130.75,1,5,130.75,53.0
C102913,4801.28,1,4,4801.28,20.0
C102920,83.68,1,4,83.68,50.0
C102921,300.08,1,1,300.08,38.0
C102922,130.75,1,5,130.75,33.0
C102923,1200.32,1,2,1200.32,34.0
C102926,130.75,1,5,130.75,41.0
C102927,650.56,1,4,650.56,42.0
C102931,4801.28,1,4,4801.28,64.0
C102933,4801.28,1,4,4801.28,18.0
C102935,143.36,1,2,143.36,50.0
C102940,2700.7200000000003,1,3,2700.7200000000003,59.0
C102942,600.17,1,1,600.17,64.0
C102947,162.64,1,2,162.64,57.0
C102948,300.08,1,1,300.08,34.0
C102952,9450.0,1,3,9450.0,61.0
C102956,896.0,1,5,896.0,25.0
C102957,5.23,1,1,5.23,62.0
C102966,143.36,1,2,143.36,28.0
C102967,2400.68,1,2,2400.68,62.0
C102970,35.84,1,1,35.84,62.0
C102978,2700.7200000000003,1,3,2700.7200000000003,26.0
C102986,365.94,1,3,365.94,60.0
C102989,130.75,1,5,130.75,42.0
C102990,40.66,1,1,40.66,44.0
C102995,5.23,1,1,5.23,30.0
C102996,187.68,1,4,187.68,46.0
C103000,15004.25,1,5,15004.25,27.0
C103003,15.15,1,1,15.15,33.0
C103006,136.35000000000002,1,3,136.35000000000002,31.0
C103011,16800.0,1,4,16800.0,38.0
C103013,2700.7200000000003,1,3,2700.7200000000003,28.0
C103014,4801.28,1,4,4801.28,18.0
C103019,600.17,1,1,600.17,50.0
C103021,365.94,1,3,365.94,32.0
C103027,35.84,1,1,35.84,46.0
C103029,1200.32,1,2,1200.32,38.0
C103030,300.08,1,1,300.08,21.0
C103031,1200.32,1,2,1200.32,51.0
C103035,16800.0,1,4,16800.0,40.0
C103042,9602.72,1,4,9602.72,32.0
C103043,242.4,1,4,242.4,42.0
C103044,7502.0,1,5,7502.0,20.0
C103055,5.23,1,1,5.23,55.0
C103057,7502.0,1,5,7502.0,52.0
C103065,1200.32,1,2,1200.32,61.0
C103072,896.0,1,5,896.0,61.0
C103073,600.17,1,1,600.17,61.0
C103076,47.07,1,3,47.07,55.0
C103078,187.68,1,4,187.68,45.0
C103080,293.25,1,5,293.25,50.0
C103090,4801.28,1,4,4801.28,65.0
C103091,1016.5,1,5,1016.5,61.0
C103093,9602.72,1,4,9602.72,20.0
C103106,896.0,1,5,896.0,23.0
C103108,2700.7200000000003,1,3,2700.7200000000003,62.0
C103114,896.0,1,5,896.0,37.0
C103115,143.36,1,2,143.36,29.0
C103120,7502.0,1,5,7502.0,41.0
C103126,187.68,1,4,187.68,23.0
C103138,4801.28,1,4,4801.28,43.0
C103152,47.07,1,3,47.07,47.0
C103153,143.36,1,2,143.36,57.0
C103156,162.64,1,2,162.64,58.0
C103164,650.56,1,4,650.56,49.0
C103167,300.08,1,1,300.08,23.0
C103169,20.92,1,2,20.92,60.0
C103171,7502.0,1,5,7502.0,35.0
C103174,4801.28,1,4,4801.28,23.0
C103175,300.08,1,1,300.08,23.0
C103178,5401.53,1,3,5401.53,62.0
C103180,1200.32,1,2,1200.32,36.0
C103181,35.84,1,1,35.84,64.0
C103182,300.08,1,1,300.08,55.0
C103185,4200.0,1,2,4200.0,20.0
C103186,1200.32,1,2,1200.32,24.0
C103188,573.44,1,4,573.44,20.0
C103194,2700.7200000000003,1,3,2700.7200000000003,36.0
C103200,130.75,1,5,130.75,42.0
C103201,15004.25,1,5,15004.25,18.0
C103206,4801.28,1,4,4801.28,18.0
C103207,300.08,1,1,300.08,24.0
C103210,600.17,1,1,600.17,36.0
C103211,573.44,1,4,573.44,26.0
C103213,46.92,1,2,46.92,61.0
C103218,600.17,1,1,600.17,46.0
C103219,83.68,1,4,83.68,56.0
C103220,2400.68,1,2,2400.68,21.0
C103221,5401.53,1,3,5401.53,48.0
C103226,896.0,1,5,896.0,37.0
C103227,1016.5,1,5,1016.5,53.0
C103229,7502.0,1,5,7502.0,51.0
C103233,15.15,1,1,15.15,50.0
C103234,40.66,1,1,40.66,32.0
C103240,162.64,1,2,162.64,28.0
C103241,47.07,1,3,47.07,21.0
C103242,15.15,1,1,15.15,45.0
C103243,293.25,1,5,293.25,46.0
C103245,16800.0,1,4,16800.0,54.0
C103246,20.92,1,2,20.92,47.0
C103248,365.94,1,3,365.94,43.0
C103251,35.84,1,1,35.84,25.0
C103257,83.68,1,4,83.68,44.0
C103260,2700.7200000000003,1,3,2700.7200000000003,65.0
C103261,9602.72,1,4,9602.72,23.0
C103262,162.64,1,2,162.64,65.0
C103263,15.15,1,1,15.15,21.0
C103267,293.25,1,5,293.25,48.0
C103268,1016.5,1,5,1016.5,32.0
C103273,162.64,1,2,162.64,37.0
C103276,5401.53,1,3,5401.53,28.0
C103279,162.64,1,2,162.64,38.0
C103287,600.17,1,1,600.17,51.0
C103291,1200.32,1,2,1200.32,63.0
C103292,20.92,1,2,20.92,63.0
C103297,7502.0,1,5,7502.0,58.0
C103298,187.68,1,4,187.68,41.0
C103301,650.56,1,4,650.56,33.0
C103303,83.68,1,4,83.68,40.0
C103308,600.17,1,1,600.17,64.0
C103309,1200.32,1,2,1200.32,55.0
C103314,60.6,1,2,60.6,42.0
C103315,365.94,1,3,365.94,38.0
C103321,1050.0,1,1,1050.0,25.0
C103323,1016.5,1,5,1016.5,59.0
C103324,573.44,1,4,573.44,54.0
C103325,1200.32,1,2,1200.32,43.0
C103326,300.08,1,1,300.08,47.0
C103327,300.08,1,1,300.08,18.0
C103328,15004.25,1,5,15004.25,67.0
C103329,35.84,1,1,35.84,61.0
C103331,4801.28,1,4,4801.28,23.0
C103332,162.64,1,2,162.64,39.0
C103333,2700.7200000000003,1,3,2700.7200000000003,21.0
C103336,4801.28,1,4,4801.28,30.0
C103337,7502.0,1,5,7502.0,56.0
C103341,143.36,1,2,143.36,18.0
C103351,2700.7200000000003,1,3,2700.7200000000003,56.0
C103354,1200.32,1,2,1200.32,36.0
C103356,1200.32,1,2,1200.32,46.0
C103359,60.6,1,2,60.6,39.0
C103360,83.68,1,4,83.68,64.0
C103361,300.08,1,1,300.08,63.0
C103365,242.4,1,4,242.4,39.0
C103385,47.07,1,3,47.07,35.0
C103386,15004.25,1,5,15004.25,27.0
C103388,187.68,1,4,187.68,32.0
C103389,2400.68,1,2,2400.68,43.0
C103393,162.64,1,2,162.64,32.0
C103394,162.64,1,2,162.64,46.0
C103395,300.08,1,1,300.08,19.0
C103396,40.66,1,1,40.66,68.0
C103397,20.92,1,2,20.92,57.0
C103404,2700.7200000000003,1,3,2700.7200000000003,67.0
C103405,2700.7200000000003,1,3,2700.7200000000003,31.0
C103409,11.73,1,1,11.73,50.0
C103414,5401.53,1,3,5401.53,27.0
C103415,7502.0,1,5,7502.0,56.0
C103418,4801.28,1,4,4801.28,47.0
C103421,1200.32,1,2,1200.32,45.0
C103423,4801.28,1,4,4801.28,23.0
C103424,896.0,1,5,896.0,52.0
C103428,5.23,1,1,5.23,42.0
C103431,20.92,1,2,20.92,25.0
C103434,2700.7200000000003,1,3,2700.7200000000003,36.0
C103443,130.75,1,5,130.75,50.0
C103445,20.92,1,2,20.92,33.0
C103446,9602.72,1,4,9602.72,34.0
C103447,20.92,1,2,20.92,68.0
C103453,7502.0,1,5,7502.0,46.0
C103455,2700.7200000000003,1,3,2700.7200000000003,61.0
C103459,4801.28,1,4,4801.28,46.0
C103460,5401.53,1,3,5401.53,48.0
C103461,162.64,1,2,162.64,29.0
C103463,143.36,1,2,143.36,37.0
C103465,1200.32,1,2,1200.32,38.0
C103466,4801.28,1,4,4801.28,35.0
C103467,1200.32,1,2,1200.32,51.0
C103471,650.56,1,4,650.56,54.0
C103472,83.68,1,4,83.68,34.0
C103477,4801.28,1,4,4801.28,69.0
C103478,46.92,1,2,46.92,37.0
C103479,130.75,1,5,130.75,29.0
C103484,15004.25,1,5,15004.25,51.0
C103492,15.15,1,1,15.15,37.0
C103498,600.17,1,1,600.17,26.0
C103500,5401.53,1,3,5401.53,40.0
C103503,35.84,1,1,35.84,40.0
C103508,9450.0,1,3,9450.0,34.0
C103514,573.44,1,4,573.44,29.0
C103515,242.4,1,4,242.4,34.0
C103519,4200.0,1,2,4200.0,33.0
C103521,143.36,1,2,143.36,63.0
C103523,187.68,1,4,187.68,48.0
C103525,83.68,1,4,83.68,65.0
C103532,11.73,1,1,11.73,38.0
C103535,300.08,1,1,300.08,37.0
C103536,5.23,1,1,5.23,37.0
C103539,1200.32,1,2,1200.32,32.0
C103540,130.75,1,5,130.75,53.0
C103541,5401.53,1,3,5401.53,55.0
C103543,2400.68,1,2,2400.68,22.0
C103545,162.64,1,2,162.64,56.0
C103546,2700.7200000000003,1,3,2700.7200000000003,58.0
C103549,1200.32,1,2,1200.32,62.0
C103554,365.94,1,3,365.94,64.0
C103555,5401.53,1,3,5401.53,38.0
C103558,187.68,1,4,187.68,50.0
C103560,136.35000000000002,1,3,136.35000000000002,49.0
C103569,573.44,1,4,573.44,60.0
C103572,1200.32,1,2,1200.32,35.0
C103574,322.56,1,3,322.56,67.0
C103576,35.84,1,1,35.84,32.0
C103577,1200.32,1,2,1200.32,42.0
C103578,2400.68,1,2,2400.68,46.0
C103582,573.44,1,4,573.44,38.0
C103583,4801.28,1,4,4801.28,55.0
C103587,2700.7200000000003,1,3,2700.7200000000003,65.0
C103592,365.94,1,3,365.94,69.0
C103594,896.0,1,5,896.0,32.0
C103595,1200.32,1,2,1200.32,29.0
C103597,130.75,1,5,130.75,36.0
C103598,2400.68,1,2,2400.68,45.0
C103602,40.66,1,1,40.66,19.0
C103603,4801.28,1,4,4801.28,21.0
C103604,15004.25,1,5,15004.25,23.0
C103609,2400.68,1,2,2400.68,38.0
C103613,143.36,1,2,143.36,19.0
C103616,4801.28,1,4,4801.28,65.0
C103617,300.08,1,1,300.08,28.0
C103620,1200.32,1,2,1200.32,54.0
C103621,9450.0,1,3,9450.0,52.0
C103632,293.25,1,5,293.25,50.0
C103634,20.92,1,2,20.92,28.0
C103638,9602.72,1,4,9602.72,58.0
C103641,1200.32,1,2,1200.32,66.0
C103645,130.75,1,5,130.75,51.0
C103647,7502.0,1,5,7502.0,20.0
C103649,600.17,1,1,600.17,64.0
C103650,20.92,1,2,20.92,33.0
C103651,1050.0,1,1,1050.0,68.0
C103652,4801.28,1,4,4801.28,28.0
C103653,5401.53,1,3,5401.53,32.0
C103657,650.56,1,4,650.56,26.0
C103661,130.75,1,5,130.75,64.0
C103668,1050.0,1,1,1050.0,54.0
C103669,2700.7200000000003,1,3,2700.7200000000003,19.0
C103670,20.92,1,2,20.92,61.0
C103671,9602.72,1,4,9602.72,69.0
C103672,83.68,1,4,83.68,54.0
C103676,47.07,1,3,47.07,30.0
C103681,20.92,1,2,20.92,28.0
C103691,1200.32,1,2,1200.32,68.0
C103696,7502.0,1,5,7502.0,67.0
C103700,20.92,1,2,20.92,20.0
C103715,573.44,1,4,573.44,47.0
C103716,2400.68,1,2,2400.68,20.0
C103717,4801.28,1,4,4801.28,62.0
C103718,40.66,1,1,40.66,51.0
C103722,5401.53,1,3,5401.53,66.0
C103725,83.68,1,4,83.68,28.0
C103726,83.68,1,4,83.68,34.0
C103727,20.92,1,2,20.92,40.0
C103730,83.68,1,4,83.68,26.0
C103734,2700.7200000000003,1,3,2700.7200000000003,62.0
C103737,2700.7200000000003,1,3,2700.7200000000003,59.0
C103741,47.07,1,3,47.07,60.0
C103744,365.94,1,3,365.94,20.0
C103750,162.64,1,2,162.64,67.0
C103754,9450.0,1,3,9450.0,55.0
C103755,365.94,1,3,365.94,52.0
C103758,573.44,1,4,573.44,23.0
C103763,7502.0,1,5,7502.0,48.0
C103765,16800.0,1,4,16800.0,55.0
C103768,2700.7200000000003,1,3,2700.7200000000003,32.0
C103772,4801.28,1,4,4801.28,29.0
C103773,573.44,1,4,573.44,56.0
C103775,1200.32,1,2,1200.32,20.0
C103776,46.92,1,2,46.92,19.0
C103780,9602.72,1,4,9602.72,19.0
C103781,4200.0,1,2,4200.0,19.0
C103784,130.75,1,5,130.75,45.0
C103787,20.92,1,2,20.92,36.0
C103788,1200.32,1,2,1200.32,35.0
C103792,5.23,1,1,5.23,69.0
C103793,4801.28,1,4,4801.28,48.0
C103795,83.68,1,4,83.68,62.0
C103798,365.94,1,3,365.94,65.0
C103802,4801.28,1,4,4801.28,21.0
C103803,4801.28,1,4,4801.28,29.0
C103807,4801.28,1,4,4801.28,24.0
C103810,1200.32,1,2,1200.32,59.0
C103814,9602.72,1,4,9602.72,68.0
C103815,1200.32,1,2,1200.32,39.0
C103819,40.66,1,1,40.66,59.0
C103820,162.64,1,2,162.64,58.0
C103821,2700.7200000000003,1,3,2700.7200000000003,28.0
C103824,1016.5,1,5,1016.5,34.0
C103825,650.56,1,4,650.56,61.0
C103835,300.08,1,1,300.08,66.0
C103837,40.66,1,1,40.66,63.0
C103838,1016.5,1,5,1016.5,52.0
C103840,130.75,1,5,130.75,36.0
C103845,40.66,1,1,40.66,55.0
C103849,2700.7200000000003,1,3,2700.7200000000003,68.0
C103852,650.56,1,4,650.56,66.0
C103857,4801.28,1,4,4801.28,55.0
C103860,365.94,1,3,365.94,19.0
C103863,15004.25,1,5,15004.25,23.0
C103864,162.64,1,2,162.64,62.0
C103869,9602.72,1,4,9602.72,58.0
C103871,1200.32,1,2,1200.32,48.0
C103872,4801.28,1,4,4801.28,46.0
C103875,40.66,1,1,40.66,61.0
C103877,5401.53,1,3,5401.53,41.0
C103880,4801.28,1,4,4801.28,61.0
C103886,7502.0,1,5,7502.0,19.0
C103887,365.94,1,3,365.94,30.0
C103888,4801.28,1,4,4801.28,69.0
C103894,1016.5,1,5,1016.5,45.0
C103896,4801.28,1,4,4801.28,51.0
C103897,650.56,1,4,650.56,63.0
C103899,300.08,1,1,300.08,40.0
C103900,365.94,1,3,365.94,56.0
C103903,650.56,1,4,650.56,55.0
C103904,365.94,1,3,365.94,25.0
C103909,2700.7200000000003,1,3,2700.7200000000003,32.0
C103910,9602.72,1,4,9602.72,35.0
C103913,1016.5,1,5,1016.5,22.0
C103915,1200.32,1,2,1200.32,42.0
C103917,15004.25,1,5,15004.25,35.0
C103930,1200.32,1,2,1200.32,61.0
C103933,9450.0,1,3,9450.0,22.0
C103939,300.08,1,1,300.08,64.0
C103944,2700.7200000000003,1,3,2700.7200000000003,42.0
C103949,2700.7200000000003,1,3,2700.7200000000003,67.0
C103951,130.75,1,5,130.75,21.0
C103952,4801.28,1,4,4801.28,46.0
C103959,2700.7200000000003,1,3,2700.7200000000003,60.0
C103962,5.23,1,1,5.23,64.0
C103964,7502.0,1,5,7502.0,57.0
C103965,4801.28,1,4,4801.28,61.0
C103966,1050.0,1,1,1050.0,48.0
C103969,4801.28,1,4,4801.28,52.0
C103972,130.75,1,5,130.75,40.0
C103976,378.75,1,5,378.75,55.0
C103977,47.07,1,3,47.07,43.0
C103980,1200.32,1,2,1200.32,57.0
C103982,2700.7200000000003,1,3,2700.7200000000003,37.0
C103985,9602.72,1,4,9602.72,22.0
C103992,46.92,1,2,46.92,48.0
C103995,5.23,1,1,5.23,39.0
C103996,1016.5,1,5,1016.5,51.0
C103998,573.44,1,4,573.44,58.0
C104002,293.25,1,5,293.25,27.0
C104008,9602.72,1,4,9602.72,29.0
C104011,83.68,1,4,83.68,48.0
C104013,187.68,1,4,187.68,68.0
C104014,2700.7200000000003,1,3,2700.7200000000003,54.0
C104022,300.08,1,1,300.08,48.0
C104027,20.92,1,2,20.92,18.0
C104031,4801.28,1,4,4801.28,31.0
C104032,83.68,1,4,83.68,26.0
C104036,4801.28,1,4,4801.28,58.0
C104039,15.15,1,1,15.15,39.0
C104041,162.64,1,2,162.64,25.0
C104048,1200.32,1,2,1200.32,57.0
C104049,20.92,1,2,20.92,27.0
C104052,300.08,1,1,300.08,19.0
C104053,365.94,1,3,365.94,39.0
C104054,47.07,1,3,47.07,66.0
C104055,1016.5,1,5,1016.5,25.0
C104057,47.07,1,3,47.07,22.0
C104061,573.44,1,4,573.44,41.0
C104063,2700.7200000000003,1,3,2700.7200000000003,57.0
C104069,650.56,1,4,650.56,49.0
C104072,300.08,1,1,300.08,34.0
C104074,300.08,1,1,300.08,40.0
C104078,600.17,1,1,600.17,69.0
C104081,7502.0,1,5,7502.0,23.0
C104082,300.08,1,1,300.08,57.0
C104086,378.75,1,5,378.75,18.0
C104088,300.08,1,1,300.08,24.0
C104091,4801.28,1,4,4801.28,49.0
C104092,20.92,1,2,20.92,18.0
C104093,83.68,1,4,83.68,66.0
C104097,322.56,1,3,322.56,36.0
C104101,5.23,1,1,5.23,39.0
C104103,322.56,1,3,322.56,50.0
C104111,7502.0,1,5,7502.0,41.0
C104112,40.66,1,1,40.66,55.0
C104114,5401.53,1,3,5401.53,68.0
C104116,5.23,1,1,5.23,24.0
C104117,105.57,1,3,105.57,52.0
C104118,4801.28,1,4,4801.28,27.0
C104119,1016.5,1,5,1016.5,40.0
C104123,162.64,1,2,162.64,32.0
C104128,1200.32,1,2,1200.32,21.0
C104129,4801.28,1,4,4801.28,20.0
